Patch BS Offset,Patch NS Offset,Patch BS Coefficient,Patch NS Coefficient,Patch BS Exponent,Patch NS Exponent,Patch BS AI,Patch NS AI
12.685695639315,56.3360934708536,13.5634929103524,8.7950632550461,-16.5390582430526,-2.93512046161273,0.382665990876836,0.798850574712651
NaN,46.8226174967645,NaN,57.6992376943054,NaN,-6.36462494949281,NaN,0.385650224215244
19.4794225243136,66.058045260967,17.5446227124867,9.97188328024007,-36.0302973242735,-1.25291251150265,0.512820512820514,0.890510948905106
21.931650523752,0.000199239125524378,9.05561599633548,111.430427543103,-23.7601797053442,-0.0867040318354518,0.760186263096625,0.866028708133984
27.262904286926,76.4236594386423,22.3464126251893,9.13217580959122,-8.54380191463951,-76.2534795040116,0.441647597254004,0.903100775193793
17.4425387791998,NaN,14.8849244881012,NaN,-41.885312579528,NaN,0.530419880034277,NaN
11.2645416562308,27.8449921213009,18.8052636380353,27.7817519186207,-9.94369087420618,-3.43190783951276,0.377479579929989,0.421813403416558
16.7116180415511,0.223337825348495,12.9388992139479,64.9451455233331,-5.74923264872396,-0.0633773808235088,0.478454680534917,0.841176470588245
18.8510707674666,55.9869407799092,18.8596460293281,78.2194129480618,-9.69876363027944,-51.3265019896724,0.43099068585944,0.362980769230764
13.1929414593636,40.3034103818119,13.5831124791462,28.3700227410009,-4.40280087927651,-18.0449080127019,0.661654135338347,0.537892791127544
11.146614920503,69.972383733455,22.7938718203465,14.7859428256185,-16.6753601307341,-1.50288595874209,0.252498913515863,0.79197080291972
29.1031317174053,85.7731546679923,70.1397661915563,9.34107755822683,-0.570800830914536,-103.32944654022,0.611295681063122,0.886554621848733
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.5912816693336,NaN,33.3000446880569,NaN,-19.517480526272,NaN,0.675362318840577,NaN
17.4529138692824,NaN,20.9140647472584,NaN,-11.4957045089099,NaN,0.392633228840125,NaN
43.8948560887435,NaN,33.6094860006487,NaN,-14.035504412439,NaN,0.533049040511726,NaN
3.86300060779177e-06,NaN,58.6775522318445,NaN,-0.963632130245459,NaN,0.0555984555984556,NaN
17.1729057685342,NaN,19.3584649619233,NaN,-9.74287771216006,NaN,0.378299120234605,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.805375446974,NaN,13.1206620323878,NaN,-137.563191834259,NaN,0.851851851851853,NaN
36.8675072440478,NaN,51.5198759040742,NaN,-6.51616199776143,NaN,0.580645161290326,NaN
65.5423205892574,NaN,35.9845638035549,NaN,-33.158079812676,NaN,0.683098591549299,NaN
16.4589293779056,NaN,34.5201214654338,NaN,-28.0978326795054,NaN,0.303501945525292,NaN
31.0863385010649,NaN,27.4639303909427,NaN,-15.1058952071933,NaN,0.470588235294118,NaN
9.09053831191188,NaN,10.7782645268866,NaN,-7.24913261285396,NaN,0.438573315719947,NaN
14.3617643676767,NaN,20.0791648758705,NaN,-17.319428353309,NaN,0.448569218870844,NaN
17.8330021968665,NaN,21.4617144229899,NaN,-24.6682251047701,NaN,0.44628820960699,NaN
39.7647550870202,NaN,16.3664936721833,NaN,-58.091327499732,NaN,0.662962962962962,NaN
48.0791294223472,NaN,10.7566295187975,NaN,-93.3319208485317,NaN,0.775743707093825,NaN
32.2135006123233,NaN,14.6953801422873,NaN,-3.3372677238983,NaN,0.616541353383458,NaN
29.5427711591366,NaN,33.479877391523,NaN,-10.1666762676768,NaN,0.734831460674157,NaN
17.7345342784444,NaN,46.8778741250813,NaN,-27.0080152854218,NaN,0.315040650406505,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.0106003948338,NaN,31.6320883341873,NaN,-21.1194905980793,NaN,0.327174749807546,NaN
30.1861912125915,NaN,11.0888402281046,NaN,-16.8823794629606,NaN,0.731117824773413,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.1574414809512,NaN,18.5806668526959,NaN,-3.57896522107775,NaN,0.747252747252742,NaN
3.01477302885686e-05,NaN,54.533576190574,NaN,-3.88397830952331,NaN,0.617283950617285,NaN
